COHORT,OPEID,NAME,TYPE,CIPCODE,CIPDESC,CREDLEV,CREDDESC,COUNT,DEBTMEDIAN,DEBTMEAN,IPEDSCOUNT,FIELD
2016_2017,1928,KANSAS STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,20,39698,69664,43,Health Professions
2016_2017,1109,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,PUBLIC,5122,Public Health.,5,Master's Degree,37,55152,69019,66,Health Professions
2016_2017,3090,OHIO STATE UNIVERSITY (THE),PUBLIC,5122,Public Health.,5,Master's Degree,101,41000,67582,183,Health Professions
2016_2017,1564,EMORY UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,389,66000,67569,698,Health Professions
2016_2017,3530,UNIVERSITY OF TENNESSEE,PUBLIC,5122,Public Health.,5,Master's Degree,31,41000,67218,51,Health Professions
2016_2017,9768,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT,PUBLIC,5122,Public Health.,5,Master's Degree,25,62822,67094,83,Health Professions
2016_2017,10338,EASTERN VIRGINIA MEDICAL SCHOOL,PUBLIC,5122,Public Health.,5,Master's Degree,75,70167,66182,90,Health Professions
2016_2017,3448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,PUBLIC,5122,Public Health.,6,Doctoral Degree,12,PrivacySuppressed,66143,36,Health Professions
2016_2017,1776,UNIVERSITY OF ILLINOIS AT CHICAGO,PUBLIC,5122,Public Health.,5,Master's Degree,184,57234,65577,396,Health Professions
2016_2017,2323,UNIVERSITY OF DETROIT MERCY,PRIVATE,5122,Public Health.,5,Master's Degree,25,54824,65012,34,Health Professions
2016_2017,2290,MICHIGAN STATE UNIVERSITY,PUBLIC,5122,Public Health.,8,Graduate/Professional Certificate,PrivacySuppressed,43492,64903,NULL,Health Professions
2016_2017,7026,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,PRIVATE,5122,Public Health.,5,Master's Degree,44,54739,63942,120,Health Professions
2016_2017,2974,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL,PUBLIC,5122,Public Health.,5,Master's Degree,152,54080,63069,331,Health Professions
2016_2017,3371,TEMPLE UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,27,46800,62638,44,Health Professions
2016_2017,2130,BOSTON UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,82,59917,62543,115,Health Professions
2016_2017,2920,DUKE UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,22,59347,62232,70,Health Professions
2016_2017,2077,JOHNS HOPKINS UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,421,63000,61546,1000,Health Professions
2016_2017,3379,UNIVERSITY OF PITTSBURGH - PITTSBURGH,PUBLIC,5122,Public Health.,5,Master's Degree,16,PrivacySuppressed,61312,109,Health Professions
2016_2017,1892,UNIVERSITY OF IOWA,PUBLIC,5122,Public Health.,5,Master's Degree,107,47311,60678,190,Health Professions
2016_2017,3353,UNIVERSITY OF THE SCIENCES IN PHILADELPHIA,PRIVATE,5122,Public Health.,5,Master's Degree,10,PrivacySuppressed,60606,30,Health Professions
2016_2017,3798,UNIVERSITY OF WASHINGTON - SEATTLE,PUBLIC,5122,Public Health.,5,Master's Degree,121,52724,60413,286,Health Professions
2016_2017,2506,SAINT LOUIS UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,106,51300,59571,163,Health Professions
2016_2017,1325,UNIVERSITY OF SAN FRANCISCO,PRIVATE,5122,Public Health.,5,Master's Degree,54,49875,59486,110,Health Professions
2016_2017,3487,EAST TENNESSEE STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,42,38942,59207,88,Health Professions
2016_2017,21799,ARGOSY UNIVERSITY,PROPRIETARY,5122,Public Health.,5,Master's Degree,111,58736,58381,131,Health Professions
2016_2017,2410,JACKSON STATE UNIVERSITY,PUBLIC,5122,Public Health.,6,Doctoral Degree,11,PrivacySuppressed,57862,20,Health Professions
2016_2017,1083,UNIVERSITY OF ARIZONA (THE),PUBLIC,5122,Public Health.,5,Master's Degree,147,35800,57624,234,Health Professions
2016_2017,1776,UNIVERSITY OF ILLINOIS AT CHICAGO,PUBLIC,5122,Public Health.,6,Doctoral Degree,17,PrivacySuppressed,57577,51,Health Professions
2016_2017,3352,PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE,PRIVATE,5122,Public Health.,5,Master's Degree,PrivacySuppressed,PrivacySuppressed,57275,NULL,Health Professions
2016_2017,1315,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",PUBLIC,5122,Public Health.,5,Master's Degree,177,51515,57078,358,Health Professions
2016_2017,2840,STATE UNIVERSITY OF NEW YORK UPSTATE MEDICAL UNIVE,PUBLIC,5122,Public Health.,5,Master's Degree,19,PrivacySuppressed,57060,46,Health Professions
2016_2017,1989,UNIVERSITY OF KENTUCKY,PUBLIC,5122,Public Health.,5,Master's Degree,47,41000,56929,98,Health Professions
2016_2017,25042,WALDEN UNIVERSITY,PROPRIETARY,5122,Public Health.,5,Master's Degree,330,54667,56928,561,Health Professions
2016_2017,2839,STATE UNIVERSITY OF NEW YORK DOWNSTATE MEDICAL CEN,PUBLIC,5122,Public Health.,5,Master's Degree,51,29370,56390,109,Health Professions
2016_2017,3379,UNIVERSITY OF PITTSBURGH - PITTSBURGH,PUBLIC,5122,Public Health.,7,First Professional Degree,PrivacySuppressed,44623,56301,NULL,Health Professions
2016_2017,1312,"UNIVERSITY OF CALIFORNIA, BERKELEY",PUBLIC,5122,Public Health.,5,Master's Degree,91,39559,56091,426,Health Professions
2016_2017,6695,UNIVERSITY OF LONDON - UNIVERSITY COLLEGE LONDON,FOREIGN SCHOOLS,5122,Public Health.,5,Master's Degree,PrivacySuppressed,PrivacySuppressed,55993,NULL,Health Professions
2016_2017,1417,UNIVERSITY OF CONNECTICUT,PUBLIC,5122,Public Health.,5,Master's Degree,33,41000,55790,53,Health Professions
2016_2017,2325,UNIVERSITY OF MICHIGAN - ANN ARBOR,PUBLIC,5122,Public Health.,5,Master's Degree,104,57231,55314,190,Health Professions
2016_2017,1580,MERCER UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,52,49554,54920,70,Health Professions
2016_2017,2083,MORGAN STATE UNIVERSITY,PUBLIC,5122,Public Health.,6,Doctoral Degree,PrivacySuppressed,PrivacySuppressed,54749,16,Health Professions
2016_2017,1855,DES MOINES UNIVERSITY - OSTEOPATHIC MEDICAL CENTER,PRIVATE,5122,Public Health.,5,Master's Degree,24,23906,54743,79,Health Professions
2016_2017,1710,LOYOLA UNIVERSITY CHICAGO,PRIVATE,5122,Public Health.,5,Master's Degree,27,45893,54493,47,Health Professions
2016_2017,3448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,PUBLIC,5122,Public Health.,5,Master's Degree,81,48664,54439,127,Health Professions
2016_2017,2813,SARAH LAWRENCE COLLEGE,PRIVATE,5122,Public Health.,5,Master's Degree,12,PrivacySuppressed,54122,22,Health Professions
2016_2017,4882,OREGON HEALTH & SCIENCE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,39,54895,53999,88,Health Professions
2016_2017,1314,"UNIVERSITY OF CALIFORNIA, IRVINE",PUBLIC,5122,Public Health.,5,Master's Degree,23,42900,53499,46,Health Professions
2016_2017,4586,PURDUE UNIVERSITY GLOBAL,PUBLIC,5122,Public Health.,5,Master's Degree,342,53078,53467,414,Health Professions
2016_2017,1948,UNIVERSITY OF KANSAS,PUBLIC,5122,Public Health.,5,Master's Degree,35,27398,53208,66,Health Professions
2016_2017,4508,UNIVERSITY OF COLORADO DENVER,PUBLIC,5122,Public Health.,5,Master's Degree,214,54397,53179,384,Health Professions
2016_2017,1319,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",PUBLIC,5122,Public Health.,5,Master's Degree,37,49681,52764,84,Health Professions
2016_2017,2784,NEW YORK MEDICAL COLLEGE,PRIVATE,5122,Public Health.,5,Master's Degree,19,PrivacySuppressed,52266,29,Health Professions
2016_2017,1813,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLI,PUBLIC,5122,Public Health.,5,Master's Degree,116,40943,52085,185,Health Professions
2016_2017,1767,BENEDICTINE UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,176,53535,51799,389,Health Professions
2016_2017,2520,WASHINGTON UNIVERSITY IN ST. LOUIS,PRIVATE,5122,Public Health.,5,Master's Degree,62,51235,51028,186,Health Professions
2016_2017,2712,D'YOUVILLE COLLEGE,PRIVATE,5122,Public Health.,5,Master's Degree,14,PrivacySuppressed,50912,33,Health Professions
2016_2017,1426,YALE UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,43,46428,50703,340,Health Professions
2016_2017,2268,GRAND VALLEY STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,59,48947,50302,81,Health Professions
2016_2017,25784,MARYLAND UNIVERSITY OF INTEGRATIVE HEALTH,PRIVATE,5122,Public Health.,5,Master's Degree,16,PrivacySuppressed,49676,27,Health Professions
2016_2017,3210,OREGON STATE UNIVERSITY,PUBLIC,5122,Public Health.,6,Doctoral Degree,11,PrivacySuppressed,49556,23,Health Professions
2016_2017,2837,STATE UNIVERSITY OF NEW YORK AT BUFFALO,PUBLIC,5122,Public Health.,5,Master's Degree,47,41000,49533,73,Health Professions
2016_2017,2014,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,PUBLIC,5122,Public Health.,5,Master's Degree,41,49176,49111,62,Health Professions
2016_2017,2732,HOFSTRA UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,26,41000,48834,51,Health Professions
2016_2017,2629,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",PUBLIC,5122,Public Health.,5,Master's Degree,81,39888,48729,190,Health Professions
2016_2017,2155,HARVARD UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,192,44458,48632,805,Health Professions
2016_2017,2410,JACKSON STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,36,44894,48314,60,Health Professions
2016_2017,1758,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE,PUBLIC,5122,Public Health.,5,Master's Degree,25,41000,47776,47,Health Professions
2016_2017,3296,MARYWOOD UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,15,PrivacySuppressed,47749,38,Health Professions
2016_2017,3827,WEST VIRGINIA UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,64,43646,47420,98,Health Professions
2016_2017,6839,UNIVERSITY OF EDINBURGH,FOREIGN SCHOOLS,5122,Public Health.,5,Master's Degree,PrivacySuppressed,PrivacySuppressed,46842,NULL,Health Professions
2016_2017,1579,AUGUSTA UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,19,PrivacySuppressed,46696,37,Health Professions
2016_2017,3754,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,37,40500,46682,83,Health Professions
2016_2017,1434,AMERICAN UNIVERSITY (THE),PRIVATE,5122,Public Health.,5,Master's Degree,18,PrivacySuppressed,46542,43,Health Professions
2016_2017,1535,UNIVERSITY OF FLORIDA,PUBLIC,5122,Public Health.,5,Master's Degree,106,38165,46505,204,Health Professions
2016_2017,9635,FLORIDA INTERNATIONAL UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,46,40955,46461,94,Health Professions
2016_2017,2155,HARVARD UNIVERSITY,PRIVATE,5122,Public Health.,6,Doctoral Degree,23,33248,46168,93,Health Professions
2016_2017,24824,PONCE HEALTH SCIENCES UNIVERSITY,PROPRIETARY,5122,Public Health.,5,Master's Degree,50,41000,45868,56,Health Professions
2016_2017,2054,UNIVERSITY OF SOUTHERN MAINE,PUBLIC,5122,Public Health.,5,Master's Degree,14,PrivacySuppressed,45799,29,Health Professions
2016_2017,3277,INDIANA UNIVERSITY OF PENNSYLVANIA,PUBLIC,5122,Public Health.,5,Master's Degree,20,41000,45655,26,Health Professions
2016_2017,1480,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,52,41578,45390,75,Health Professions
2016_2017,2199,NORTHEASTERN UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,16,PrivacySuppressed,45314,41,Health Professions
2016_2017,1775,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,PUBLIC,5122,Public Health.,5,Master's Degree,13,PrivacySuppressed,44884,36,Health Professions
2016_2017,2103,"UNIVERSITY OF MARYLAND, COLLEGE PARK",PUBLIC,5122,Public Health.,5,Master's Degree,45,38078,44707,115,Health Professions
2016_2017,38193,AMERICAN PUBLIC UNIVERSITY SYSTEM,PROPRIETARY,5122,Public Health.,5,Master's Degree,65,44979,44668,115,Health Professions
2016_2017,2327,UNIVERSITY OF MICHIGAN - FLINT,PUBLIC,5122,Public Health.,5,Master's Degree,16,PrivacySuppressed,44572,33,Health Professions
2016_2017,2542,CREIGHTON UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,62,47875,44419,91,Health Professions
2016_2017,3842,CONCORDIA UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,12,PrivacySuppressed,44316,23,Health Professions
2016_2017,3775,EASTERN WASHINGTON UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,PrivacySuppressed,PrivacySuppressed,44182,18,Health Professions
2016_2017,11460,NATIONAL UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,163,45348,44104,244,Health Professions
2016_2017,2013,LOUISIANA STATE UNIVERSITY IN SHREVEPORT,PUBLIC,5122,Public Health.,5,Master's Degree,12,PrivacySuppressed,44008,22,Health Professions
2016_2017,1574,GEORGIA STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,101,33001,43995,189,Health Professions
2016_2017,11644,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE,PUBLIC,5122,Public Health.,5,Master's Degree,70,41000,43837,148,Health Professions
2016_2017,2516,UNIVERSITY OF MISSOURI - COLUMBIA,PUBLIC,5122,Public Health.,5,Master's Degree,74,36197,43727,137,Health Professions
2016_2017,3401,BROWN UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,41,41000,43147,145,Health Professions
2016_2017,3131,UNIVERSITY OF TOLEDO,PUBLIC,5122,Public Health.,5,Master's Degree,98,39641,43144,159,Health Professions
2016_2017,1671,DEPAUL UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,43,42134,43049,62,Health Professions
2016_2017,10188,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF",FOREIGN SCHOOLS,5122,Public Health.,5,Master's Degree,PrivacySuppressed,PrivacySuppressed,42691,NULL,Health Professions
2016_2017,1566,FORT VALLEY STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,42,41750,42564,54,Health Professions
2016_2017,3329,PENNSYLVANIA STATE UNIVERSITY (THE),PUBLIC,5122,Public Health.,5,Master's Degree,18,PrivacySuppressed,42393,33,Health Professions
2016_2017,1537,UNIVERSITY OF SOUTH FLORIDA,PUBLIC,5122,Public Health.,5,Master's Degree,251,41000,42143,479,Health Professions
2016_2017,2569,UNIVERSITY OF NEVADA - LAS VEGAS,PUBLIC,5122,Public Health.,5,Master's Degree,22,35888,41600,49,Health Professions
2016_2017,1598,UNIVERSITY OF GEORGIA,PUBLIC,5122,Public Health.,5,Master's Degree,80,35231,41589,144,Health Professions
2016_2017,2663,UNIVERSITY OF NEW MEXICO,PUBLIC,5122,Public Health.,5,Master's Degree,29,33500,41400,69,Health Professions
2016_2017,3675,UNIVERSITY OF UTAH,PUBLIC,5122,Public Health.,5,Master's Degree,43,41000,41255,117,Health Professions
2016_2017,3749,GEORGE MASON UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,55,41000,40896,86,Health Professions
2016_2017,1610,UNIVERSITY OF HAWAII AT MANOA,PUBLIC,5122,Public Health.,5,Master's Degree,37,34500,40526,66,Health Professions
2016_2017,2441,UNIVERSITY OF SOUTHERN MISSISSIPPI,PUBLIC,5122,Public Health.,5,Master's Degree,38,41000,40523,84,Health Professions
2016_2017,3216,PORTLAND STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,16,PrivacySuppressed,40459,34,Health Professions
2016_2017,1312,"UNIVERSITY OF CALIFORNIA, BERKELEY",PUBLIC,5122,Public Health.,7,First Professional Degree,PrivacySuppressed,37950,40391,NULL,Health Professions
2016_2017,3522,TENNESSEE STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,18,PrivacySuppressed,40247,28,Health Professions
2016_2017,1074,GRAND CANYON UNIVERSITY,PROPRIETARY,5122,Public Health.,5,Master's Degree,161,45368,40220,178,Health Professions
2016_2017,32673,CAPELLA UNIVERSITY,PROPRIETARY,5122,Public Health.,5,Master's Degree,223,40512,40038,321,Health Professions
2016_2017,2669,BANK STREET COLLEGE OF EDUCATION,PRIVATE,5122,Public Health.,5,Master's Degree,18,PrivacySuppressed,40015,28,Health Professions
2016_2017,3895,UNIVERSITY OF WISCONSIN - MADISON,PUBLIC,5122,Public Health.,5,Master's Degree,26,27389,39837,121,Health Professions
2016_2017,2975,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,PUBLIC,5122,Public Health.,5,Master's Degree,21,39821,39764,36,Health Professions
2016_2017,3210,OREGON STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,60,33626,39640,123,Health Professions
2016_2017,1081,ARIZONA STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,127,35668,39423,206,Health Professions
2016_2017,1052,UNIVERSITY OF ALABAMA AT BIRMINGHAM,PUBLIC,5122,Public Health.,5,Master's Degree,110,27333,39331,253,Health Professions
2016_2017,1737,NORTHERN ILLINOIS UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,19,PrivacySuppressed,39220,36,Health Professions
2016_2017,2083,MORGAN STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,22,42124,39173,35,Health Professions
2016_2017,6895,UNIVERSITY OF NEBRASKA MEDICAL CENTER,PUBLIC,5122,Public Health.,5,Master's Degree,44,31530,38921,105,Health Professions
2016_2017,3681,WESTMINSTER COLLEGE,PRIVATE,5122,Public Health.,5,Master's Degree,19,PrivacySuppressed,38730,26,Health Professions
2016_2017,1999,UNIVERSITY OF LOUISVILLE,PUBLIC,5122,Public Health.,5,Master's Degree,32,35370,38258,61,Health Professions
2016_2017,1809,INDIANA UNIVERSITY - BLOOMINGTON,PUBLIC,5122,Public Health.,5,Master's Degree,70,40972,37465,120,Health Professions
2016_2017,2050,UNIVERSITY OF NEW ENGLAND,PRIVATE,5122,Public Health.,5,Master's Degree,197,32983,37463,304,Health Professions
2016_2017,2161,UNIVERSITY OF MASSACHUSETTS - LOWELL,PUBLIC,5122,Public Health.,5,Master's Degree,19,PrivacySuppressed,37125,44,Health Professions
2016_2017,3509,UNIVERSITY OF MEMPHIS (THE),PUBLIC,5122,Public Health.,5,Master's Degree,31,33626,37051,62,Health Professions
2016_2017,3798,UNIVERSITY OF WASHINGTON - SEATTLE,PUBLIC,5122,Public Health.,6,Doctoral Degree,10,PrivacySuppressed,36985,47,Health Professions
2016_2017,2923,EAST CAROLINA UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,77,31560,36770,134,Health Professions
2016_2017,20530,LIBERTY UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,250,36396,36496,399,Health Professions
2016_2017,1151,SAN DIEGO STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,71,34592,36492,201,Health Professions
2016_2017,2221,UNIVERSITY OF MASSACHUSETTS - AMHERST,PUBLIC,5122,Public Health.,5,Master's Degree,92,31330,36400,188,Health Professions
2016_2017,3896,UNIVERSITY OF WISCONSIN - MILWAUKEE,PUBLIC,5122,Public Health.,5,Master's Degree,36,39031,36088,47,Health Professions
2016_2017,3745,UNIVERSITY OF VIRGINIA,PUBLIC,5122,Public Health.,5,Master's Degree,30,32981,36082,75,Health Professions
2016_2017,3632,TEXAS A&M UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,85,37900,36007,198,Health Professions
2016_2017,31085,EVERGLADES UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,17,PrivacySuppressed,35632,58,Health Professions
2016_2017,2617,MONTCLAIR STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,15,PrivacySuppressed,35108,38,Health Professions
2016_2017,1489,FLORIDA STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,19,PrivacySuppressed,35072,39,Health Professions
2016_2017,9841,UNIVERSITY OF NORTH FLORIDA,PUBLIC,5122,Public Health.,5,Master's Degree,24,34229,35061,41,Health Professions
2016_2017,2307,OAKLAND UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,21,37968,34934,29,Health Professions
2016_2017,1153,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",PUBLIC,5122,Public Health.,5,Master's Degree,85,33376,34796,136,Health Professions
2016_2017,3051,KENT STATE UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,66,34811,34041,134,Health Professions
2016_2017,1572,GEORGIA SOUTHERN UNIVERSITY,PUBLIC,5122,Public Health.,5,Master's Degree,PrivacySuppressed,35500,34032,72,Health Professions
2016_2017,2997,NORTH DAKOTA STATE UNIVERSITY - FARGO,PUBLIC,5122,Public Health.,5,Master's Degree,22,30904,33814,41,Health Professions
2016_2017,2941,LENOIR-RHYNE UNIVERSITY,PRIVATE,5122,Public Health.,5,Master's Degree,11,PrivacySuppressed,33813,25,Health Professions
